image,class_id,class_type,time_of_day,range,orientation
INPUT\Dataset\cegr2007\cegr02007_0006_1529_BRDM2.mat,0006,BRDM2,Day,2000,1529
INPUT\Dataset\cegr2007\cegr02007_0006_1530_BRDM2.mat,0006,BRDM2,Day,2000,1530
INPUT\Dataset\cegr2007\cegr02007_0006_1531_BRDM2.mat,0006,BRDM2,Day,2000,1531
INPUT\Dataset\cegr2007\cegr02007_0006_1532_BRDM2.mat,0006,BRDM2,Day,2000,1532
INPUT\Dataset\cegr2007\cegr02007_0006_1533_BRDM2.mat,0006,BRDM2,Day,2000,1533
INPUT\Dataset\cegr2007\cegr02007_0006_1534_BRDM2.mat,0006,BRDM2,Day,2000,1534
INPUT\Dataset\cegr2007\cegr02007_0006_1535_BRDM2.mat,0006,BRDM2,Day,2000,1535
INPUT\Dataset\cegr2007\cegr02007_0006_1536_BRDM2.mat,0006,BRDM2,Day,2000,1536
INPUT\Dataset\cegr2007\cegr02007_0006_1537_BRDM2.mat,0006,BRDM2,Day,2000,1537
INPUT\Dataset\cegr2007\cegr02007_0006_1538_BRDM2.mat,0006,BRDM2,Day,2000,1538
INPUT\Dataset\cegr2007\cegr02007_0006_1539_BRDM2.mat,0006,BRDM2,Day,2000,1539
INPUT\Dataset\cegr2007\cegr02007_0006_1540_BRDM2.mat,0006,BRDM2,Day,2000,1540
INPUT\Dataset\cegr2007\cegr02007_0006_1541_BRDM2.mat,0006,BRDM2,Day,2000,1541
INPUT\Dataset\cegr2007\cegr02007_0006_1542_BRDM2.mat,0006,BRDM2,Day,2000,1542
INPUT\Dataset\cegr2007\cegr02007_0006_1543_BRDM2.mat,0006,BRDM2,Day,2000,1543
INPUT\Dataset\cegr2007\cegr02007_0006_1544_BRDM2.mat,0006,BRDM2,Day,2000,1544
INPUT\Dataset\cegr2007\cegr02007_0006_1545_BRDM2.mat,0006,BRDM2,Day,2000,1545
INPUT\Dataset\cegr2007\cegr02007_0006_1546_BRDM2.mat,0006,BRDM2,Day,2000,1546
INPUT\Dataset\cegr2007\cegr02007_0006_1547_BRDM2.mat,0006,BRDM2,Day,2000,1547
INPUT\Dataset\cegr2007\cegr02007_0006_1548_BRDM2.mat,0006,BRDM2,Day,2000,1548
INPUT\Dataset\cegr2007\cegr02007_0006_1549_BRDM2.mat,0006,BRDM2,Day,2000,1549
INPUT\Dataset\cegr2007\cegr02007_0006_1550_BRDM2.mat,0006,BRDM2,Day,2000,1550
INPUT\Dataset\cegr2007\cegr02007_0006_1551_BRDM2.mat,0006,BRDM2,Day,2000,1551
INPUT\Dataset\cegr2007\cegr02007_0006_1552_BRDM2.mat,0006,BRDM2,Day,2000,1552
INPUT\Dataset\cegr2007\cegr02007_0006_1553_BRDM2.mat,0006,BRDM2,Day,2000,1553
INPUT\Dataset\cegr2007\cegr02007_0006_1554_BRDM2.mat,0006,BRDM2,Day,2000,1554
INPUT\Dataset\cegr2007\cegr02007_0006_1555_BRDM2.mat,0006,BRDM2,Day,2000,1555
INPUT\Dataset\cegr2007\cegr02007_0006_1556_BRDM2.mat,0006,BRDM2,Day,2000,1556
INPUT\Dataset\cegr2007\cegr02007_0006_1557_BRDM2.mat,0006,BRDM2,Day,2000,1557
INPUT\Dataset\cegr2007\cegr02007_0006_1558_BRDM2.mat,0006,BRDM2,Day,2000,1558
INPUT\Dataset\cegr2007\cegr02007_0006_1559_BRDM2.mat,0006,BRDM2,Day,2000,1559
INPUT\Dataset\cegr2007\cegr02007_0006_1560_BRDM2.mat,0006,BRDM2,Day,2000,1560
INPUT\Dataset\cegr2007\cegr02007_0006_1561_BRDM2.mat,0006,BRDM2,Day,2000,1561
INPUT\Dataset\cegr2007\cegr02007_0006_1562_BRDM2.mat,0006,BRDM2,Day,2000,1562
INPUT\Dataset\cegr2007\cegr02007_0006_1563_BRDM2.mat,0006,BRDM2,Day,2000,1563
INPUT\Dataset\cegr2007\cegr02007_0006_1564_BRDM2.mat,0006,BRDM2,Day,2000,1564
INPUT\Dataset\cegr2007\cegr02007_0006_1565_BRDM2.mat,0006,BRDM2,Day,2000,1565
INPUT\Dataset\cegr2007\cegr02007_0006_1566_BRDM2.mat,0006,BRDM2,Day,2000,1566
INPUT\Dataset\cegr2007\cegr02007_0006_1567_BRDM2.mat,0006,BRDM2,Day,2000,1567
INPUT\Dataset\cegr2007\cegr02007_0006_1568_BRDM2.mat,0006,BRDM2,Day,2000,1568
INPUT\Dataset\cegr2007\cegr02007_0006_1569_BRDM2.mat,0006,BRDM2,Day,2000,1569
INPUT\Dataset\cegr2007\cegr02007_0006_1570_BRDM2.mat,0006,BRDM2,Day,2000,1570
INPUT\Dataset\cegr2007\cegr02007_0006_1571_BRDM2.mat,0006,BRDM2,Day,2000,1571
INPUT\Dataset\cegr2007\cegr02007_0006_1572_BRDM2.mat,0006,BRDM2,Day,2000,1572
INPUT\Dataset\cegr2007\cegr02007_0006_1573_BRDM2.mat,0006,BRDM2,Day,2000,1573
INPUT\Dataset\cegr2007\cegr02007_0006_1574_BRDM2.mat,0006,BRDM2,Day,2000,1574
INPUT\Dataset\cegr2007\cegr02007_0006_1575_BRDM2.mat,0006,BRDM2,Day,2000,1575
INPUT\Dataset\cegr2007\cegr02007_0006_1576_BRDM2.mat,0006,BRDM2,Day,2000,1576
INPUT\Dataset\cegr2007\cegr02007_0006_1577_BRDM2.mat,0006,BRDM2,Day,2000,1577
INPUT\Dataset\cegr2007\cegr02007_0006_1578_BRDM2.mat,0006,BRDM2,Day,2000,1578
INPUT\Dataset\cegr2007\cegr02007_0006_1579_BRDM2.mat,0006,BRDM2,Day,2000,1579
INPUT\Dataset\cegr2007\cegr02007_0006_1580_BRDM2.mat,0006,BRDM2,Day,2000,1580
INPUT\Dataset\cegr2007\cegr02007_0006_1581_BRDM2.mat,0006,BRDM2,Day,2000,1581
INPUT\Dataset\cegr2007\cegr02007_0006_1582_BRDM2.mat,0006,BRDM2,Day,2000,1582
INPUT\Dataset\cegr2007\cegr02007_0006_1583_BRDM2.mat,0006,BRDM2,Day,2000,1583
INPUT\Dataset\cegr2007\cegr02007_0006_1584_BRDM2.mat,0006,BRDM2,Day,2000,1584
INPUT\Dataset\cegr2007\cegr02007_0006_1585_BRDM2.mat,0006,BRDM2,Day,2000,1585
INPUT\Dataset\cegr2007\cegr02007_0006_1586_BRDM2.mat,0006,BRDM2,Day,2000,1586
INPUT\Dataset\cegr2007\cegr02007_0006_1587_BRDM2.mat,0006,BRDM2,Day,2000,1587
INPUT\Dataset\cegr2007\cegr02007_0006_1588_BRDM2.mat,0006,BRDM2,Day,2000,1588
INPUT\Dataset\cegr2007\cegr02007_0006_1589_BRDM2.mat,0006,BRDM2,Day,2000,1589
INPUT\Dataset\cegr2007\cegr02007_0006_1590_BRDM2.mat,0006,BRDM2,Day,2000,1590
INPUT\Dataset\cegr2007\cegr02007_0006_1591_BRDM2.mat,0006,BRDM2,Day,2000,1591
INPUT\Dataset\cegr2007\cegr02007_0006_1592_BRDM2.mat,0006,BRDM2,Day,2000,1592
INPUT\Dataset\cegr2007\cegr02007_0006_1593_BRDM2.mat,0006,BRDM2,Day,2000,1593
INPUT\Dataset\cegr2007\cegr02007_0006_1594_BRDM2.mat,0006,BRDM2,Day,2000,1594
INPUT\Dataset\cegr2007\cegr02007_0006_1595_BRDM2.mat,0006,BRDM2,Day,2000,1595
INPUT\Dataset\cegr2007\cegr02007_0006_1596_BRDM2.mat,0006,BRDM2,Day,2000,1596
INPUT\Dataset\cegr2007\cegr02007_0006_1597_BRDM2.mat,0006,BRDM2,Day,2000,1597
INPUT\Dataset\cegr2007\cegr02007_0006_1598_BRDM2.mat,0006,BRDM2,Day,2000,1598
INPUT\Dataset\cegr2007\cegr02007_0006_1599_BRDM2.mat,0006,BRDM2,Day,2000,1599
INPUT\Dataset\cegr2007\cegr02007_0006_1600_BRDM2.mat,0006,BRDM2,Day,2000,1600
INPUT\Dataset\cegr2007\cegr02007_0006_1601_BRDM2.mat,0006,BRDM2,Day,2000,1601
INPUT\Dataset\cegr2007\cegr02007_0006_1602_BRDM2.mat,0006,BRDM2,Day,2000,1602
INPUT\Dataset\cegr2007\cegr02007_0006_1603_BRDM2.mat,0006,BRDM2,Day,2000,1603
INPUT\Dataset\cegr2007\cegr02007_0006_1604_BRDM2.mat,0006,BRDM2,Day,2000,1604
INPUT\Dataset\cegr2007\cegr02007_0006_1605_BRDM2.mat,0006,BRDM2,Day,2000,1605
INPUT\Dataset\cegr2007\cegr02007_0006_1606_BRDM2.mat,0006,BRDM2,Day,2000,1606
INPUT\Dataset\cegr2007\cegr02007_0006_1607_BRDM2.mat,0006,BRDM2,Day,2000,1607
INPUT\Dataset\cegr2007\cegr02007_0006_1608_BRDM2.mat,0006,BRDM2,Day,2000,1608
INPUT\Dataset\cegr2007\cegr02007_0006_1609_BRDM2.mat,0006,BRDM2,Day,2000,1609
INPUT\Dataset\cegr2007\cegr02007_0006_1610_BRDM2.mat,0006,BRDM2,Day,2000,1610
INPUT\Dataset\cegr2007\cegr02007_0006_1611_BRDM2.mat,0006,BRDM2,Day,2000,1611
INPUT\Dataset\cegr2007\cegr02007_0006_1612_BRDM2.mat,0006,BRDM2,Day,2000,1612
INPUT\Dataset\cegr2007\cegr02007_0006_1613_BRDM2.mat,0006,BRDM2,Day,2000,1613
INPUT\Dataset\cegr2007\cegr02007_0006_1614_BRDM2.mat,0006,BRDM2,Day,2000,1614
INPUT\Dataset\cegr2007\cegr02007_0006_1615_BRDM2.mat,0006,BRDM2,Day,2000,1615
INPUT\Dataset\cegr2007\cegr02007_0006_1616_BRDM2.mat,0006,BRDM2,Day,2000,1616
INPUT\Dataset\cegr2007\cegr02007_0006_1617_BRDM2.mat,0006,BRDM2,Day,2000,1617
INPUT\Dataset\cegr2007\cegr02007_0006_1618_BRDM2.mat,0006,BRDM2,Day,2000,1618
INPUT\Dataset\cegr2007\cegr02007_0006_1619_BRDM2.mat,0006,BRDM2,Day,2000,1619
INPUT\Dataset\cegr2007\cegr02007_0006_1620_BRDM2.mat,0006,BRDM2,Day,2000,1620
INPUT\Dataset\cegr2007\cegr02007_0006_1621_BRDM2.mat,0006,BRDM2,Day,2000,1621
INPUT\Dataset\cegr2007\cegr02007_0006_1622_BRDM2.mat,0006,BRDM2,Day,2000,1622
INPUT\Dataset\cegr2007\cegr02007_0006_1623_BRDM2.mat,0006,BRDM2,Day,2000,1623
INPUT\Dataset\cegr2007\cegr02007_0006_1624_BRDM2.mat,0006,BRDM2,Day,2000,1624
INPUT\Dataset\cegr2007\cegr02007_0006_1625_BRDM2.mat,0006,BRDM2,Day,2000,1625
INPUT\Dataset\cegr2007\cegr02007_0006_1626_BRDM2.mat,0006,BRDM2,Day,2000,1626
INPUT\Dataset\cegr2007\cegr02007_0006_1627_BRDM2.mat,0006,BRDM2,Day,2000,1627
INPUT\Dataset\cegr2007\cegr02007_0006_1628_BRDM2.mat,0006,BRDM2,Day,2000,1628
INPUT\Dataset\cegr2007\cegr02007_0006_1629_BRDM2.mat,0006,BRDM2,Day,2000,1629
INPUT\Dataset\cegr2007\cegr02007_0006_1630_BRDM2.mat,0006,BRDM2,Day,2000,1630
INPUT\Dataset\cegr2007\cegr02007_0006_1631_BRDM2.mat,0006,BRDM2,Day,2000,1631
INPUT\Dataset\cegr2007\cegr02007_0006_1632_BRDM2.mat,0006,BRDM2,Day,2000,1632
INPUT\Dataset\cegr2007\cegr02007_0006_1633_BRDM2.mat,0006,BRDM2,Day,2000,1633
INPUT\Dataset\cegr2007\cegr02007_0006_1634_BRDM2.mat,0006,BRDM2,Day,2000,1634
INPUT\Dataset\cegr2007\cegr02007_0006_1635_BRDM2.mat,0006,BRDM2,Day,2000,1635
INPUT\Dataset\cegr2007\cegr02007_0006_1636_BRDM2.mat,0006,BRDM2,Day,2000,1636
INPUT\Dataset\cegr2007\cegr02007_0006_1637_BRDM2.mat,0006,BRDM2,Day,2000,1637
INPUT\Dataset\cegr2007\cegr02007_0006_1638_BRDM2.mat,0006,BRDM2,Day,2000,1638
INPUT\Dataset\cegr2007\cegr02007_0006_1639_BRDM2.mat,0006,BRDM2,Day,2000,1639
INPUT\Dataset\cegr2007\cegr02007_0006_1640_BRDM2.mat,0006,BRDM2,Day,2000,1640
INPUT\Dataset\cegr2007\cegr02007_0006_1641_BRDM2.mat,0006,BRDM2,Day,2000,1641
INPUT\Dataset\cegr2007\cegr02007_0006_1642_BRDM2.mat,0006,BRDM2,Day,2000,1642
INPUT\Dataset\cegr2007\cegr02007_0006_1643_BRDM2.mat,0006,BRDM2,Day,2000,1643
INPUT\Dataset\cegr2007\cegr02007_0006_1644_BRDM2.mat,0006,BRDM2,Day,2000,1644
INPUT\Dataset\cegr2007\cegr02007_0006_1645_BRDM2.mat,0006,BRDM2,Day,2000,1645
INPUT\Dataset\cegr2007\cegr02007_0006_1646_BRDM2.mat,0006,BRDM2,Day,2000,1646
INPUT\Dataset\cegr2007\cegr02007_0006_1647_BRDM2.mat,0006,BRDM2,Day,2000,1647
INPUT\Dataset\cegr2007\cegr02007_0006_1648_BRDM2.mat,0006,BRDM2,Day,2000,1648
INPUT\Dataset\cegr2007\cegr02007_0006_1649_BRDM2.mat,0006,BRDM2,Day,2000,1649
INPUT\Dataset\cegr2007\cegr02007_0006_1650_BRDM2.mat,0006,BRDM2,Day,2000,1650
INPUT\Dataset\cegr2007\cegr02007_0006_1651_BRDM2.mat,0006,BRDM2,Day,2000,1651
INPUT\Dataset\cegr2007\cegr02007_0006_1652_BRDM2.mat,0006,BRDM2,Day,2000,1652
INPUT\Dataset\cegr2007\cegr02007_0006_1653_BRDM2.mat,0006,BRDM2,Day,2000,1653
INPUT\Dataset\cegr2007\cegr02007_0006_1654_BRDM2.mat,0006,BRDM2,Day,2000,1654
INPUT\Dataset\cegr2007\cegr02007_0006_1655_BRDM2.mat,0006,BRDM2,Day,2000,1655
INPUT\Dataset\cegr2007\cegr02007_0006_1656_BRDM2.mat,0006,BRDM2,Day,2000,1656
INPUT\Dataset\cegr2007\cegr02007_0006_1657_BRDM2.mat,0006,BRDM2,Day,2000,1657
INPUT\Dataset\cegr2007\cegr02007_0006_1658_BRDM2.mat,0006,BRDM2,Day,2000,1658
INPUT\Dataset\cegr2007\cegr02007_0006_1659_BRDM2.mat,0006,BRDM2,Day,2000,1659
INPUT\Dataset\cegr2007\cegr02007_0006_1660_BRDM2.mat,0006,BRDM2,Day,2000,1660
INPUT\Dataset\cegr2007\cegr02007_0006_1661_BRDM2.mat,0006,BRDM2,Day,2000,1661
INPUT\Dataset\cegr2007\cegr02007_0006_1662_BRDM2.mat,0006,BRDM2,Day,2000,1662
INPUT\Dataset\cegr2007\cegr02007_0006_1663_BRDM2.mat,0006,BRDM2,Day,2000,1663
INPUT\Dataset\cegr2007\cegr02007_0006_1664_BRDM2.mat,0006,BRDM2,Day,2000,1664
INPUT\Dataset\cegr2007\cegr02007_0006_1665_BRDM2.mat,0006,BRDM2,Day,2000,1665
INPUT\Dataset\cegr2007\cegr02007_0006_1666_BRDM2.mat,0006,BRDM2,Day,2000,1666
INPUT\Dataset\cegr2007\cegr02007_0006_1667_BRDM2.mat,0006,BRDM2,Day,2000,1667
INPUT\Dataset\cegr2007\cegr02007_0006_1668_BRDM2.mat,0006,BRDM2,Day,2000,1668
INPUT\Dataset\cegr2007\cegr02007_0006_1669_BRDM2.mat,0006,BRDM2,Day,2000,1669
INPUT\Dataset\cegr2007\cegr02007_0006_1670_BRDM2.mat,0006,BRDM2,Day,2000,1670
INPUT\Dataset\cegr2007\cegr02007_0006_1671_BRDM2.mat,0006,BRDM2,Day,2000,1671
INPUT\Dataset\cegr2007\cegr02007_0006_1672_BRDM2.mat,0006,BRDM2,Day,2000,1672
INPUT\Dataset\cegr2007\cegr02007_0006_1673_BRDM2.mat,0006,BRDM2,Day,2000,1673
INPUT\Dataset\cegr2007\cegr02007_0006_1674_BRDM2.mat,0006,BRDM2,Day,2000,1674
INPUT\Dataset\cegr2007\cegr02007_0006_1675_BRDM2.mat,0006,BRDM2,Day,2000,1675
INPUT\Dataset\cegr2007\cegr02007_0006_1676_BRDM2.mat,0006,BRDM2,Day,2000,1676
INPUT\Dataset\cegr2007\cegr02007_0006_1677_BRDM2.mat,0006,BRDM2,Day,2000,1677
INPUT\Dataset\cegr2007\cegr02007_0006_1678_BRDM2.mat,0006,BRDM2,Day,2000,1678
INPUT\Dataset\cegr2007\cegr02007_0006_1679_BRDM2.mat,0006,BRDM2,Day,2000,1679
INPUT\Dataset\cegr2007\cegr02007_0006_1680_BRDM2.mat,0006,BRDM2,Day,2000,1680
INPUT\Dataset\cegr2007\cegr02007_0006_1681_BRDM2.mat,0006,BRDM2,Day,2000,1681
INPUT\Dataset\cegr2007\cegr02007_0006_1682_BRDM2.mat,0006,BRDM2,Day,2000,1682
INPUT\Dataset\cegr2007\cegr02007_0006_1683_BRDM2.mat,0006,BRDM2,Day,2000,1683
INPUT\Dataset\cegr2007\cegr02007_0006_1684_BRDM2.mat,0006,BRDM2,Day,2000,1684
INPUT\Dataset\cegr2007\cegr02007_0006_1685_BRDM2.mat,0006,BRDM2,Day,2000,1685
INPUT\Dataset\cegr2007\cegr02007_0006_1686_BRDM2.mat,0006,BRDM2,Day,2000,1686
INPUT\Dataset\cegr2007\cegr02007_0006_1687_BRDM2.mat,0006,BRDM2,Day,2000,1687
INPUT\Dataset\cegr2007\cegr02007_0006_1688_BRDM2.mat,0006,BRDM2,Day,2000,1688
INPUT\Dataset\cegr2007\cegr02007_0006_1689_BRDM2.mat,0006,BRDM2,Day,2000,1689
INPUT\Dataset\cegr2007\cegr02007_0006_1690_BRDM2.mat,0006,BRDM2,Day,2000,1690
INPUT\Dataset\cegr2007\cegr02007_0006_1691_BRDM2.mat,0006,BRDM2,Day,2000,1691
INPUT\Dataset\cegr2007\cegr02007_0006_1692_BRDM2.mat,0006,BRDM2,Day,2000,1692
INPUT\Dataset\cegr2007\cegr02007_0006_1693_BRDM2.mat,0006,BRDM2,Day,2000,1693
INPUT\Dataset\cegr2007\cegr02007_0006_1694_BRDM2.mat,0006,BRDM2,Day,2000,1694
INPUT\Dataset\cegr2007\cegr02007_0006_1695_BRDM2.mat,0006,BRDM2,Day,2000,1695
INPUT\Dataset\cegr2007\cegr02007_0006_1696_BRDM2.mat,0006,BRDM2,Day,2000,1696
INPUT\Dataset\cegr2007\cegr02007_0006_1697_BRDM2.mat,0006,BRDM2,Day,2000,1697
INPUT\Dataset\cegr2007\cegr02007_0006_1698_BRDM2.mat,0006,BRDM2,Day,2000,1698
INPUT\Dataset\cegr2007\cegr02007_0006_1699_BRDM2.mat,0006,BRDM2,Day,2000,1699
INPUT\Dataset\cegr2007\cegr02007_0006_1700_BRDM2.mat,0006,BRDM2,Day,2000,1700
INPUT\Dataset\cegr2007\cegr02007_0006_1701_BRDM2.mat,0006,BRDM2,Day,2000,1701
INPUT\Dataset\cegr2007\cegr02007_0006_1702_BRDM2.mat,0006,BRDM2,Day,2000,1702
INPUT\Dataset\cegr2007\cegr02007_0006_1703_BRDM2.mat,0006,BRDM2,Day,2000,1703
INPUT\Dataset\cegr2007\cegr02007_0006_1704_BRDM2.mat,0006,BRDM2,Day,2000,1704
INPUT\Dataset\cegr2007\cegr02007_0006_1705_BRDM2.mat,0006,BRDM2,Day,2000,1705
INPUT\Dataset\cegr2007\cegr02007_0006_1706_BRDM2.mat,0006,BRDM2,Day,2000,1706
INPUT\Dataset\cegr2007\cegr02007_0006_1707_BRDM2.mat,0006,BRDM2,Day,2000,1707
INPUT\Dataset\cegr2007\cegr02007_0006_1708_BRDM2.mat,0006,BRDM2,Day,2000,1708
INPUT\Dataset\cegr2007\cegr02007_0006_1709_BRDM2.mat,0006,BRDM2,Day,2000,1709
INPUT\Dataset\cegr2007\cegr02007_0006_1710_BRDM2.mat,0006,BRDM2,Day,2000,1710
INPUT\Dataset\cegr2007\cegr02007_0006_1711_BRDM2.mat,0006,BRDM2,Day,2000,1711
INPUT\Dataset\cegr2007\cegr02007_0006_1712_BRDM2.mat,0006,BRDM2,Day,2000,1712
INPUT\Dataset\cegr2007\cegr02007_0006_1713_BRDM2.mat,0006,BRDM2,Day,2000,1713
INPUT\Dataset\cegr2007\cegr02007_0006_1714_BRDM2.mat,0006,BRDM2,Day,2000,1714
INPUT\Dataset\cegr2007\cegr02007_0006_1715_BRDM2.mat,0006,BRDM2,Day,2000,1715
INPUT\Dataset\cegr2007\cegr02007_0006_1716_BRDM2.mat,0006,BRDM2,Day,2000,1716
INPUT\Dataset\cegr2007\cegr02007_0006_1717_BRDM2.mat,0006,BRDM2,Day,2000,1717
INPUT\Dataset\cegr2007\cegr02007_0006_1718_BRDM2.mat,0006,BRDM2,Day,2000,1718
INPUT\Dataset\cegr2007\cegr02007_0006_1719_BRDM2.mat,0006,BRDM2,Day,2000,1719
INPUT\Dataset\cegr2007\cegr02007_0006_1720_BRDM2.mat,0006,BRDM2,Day,2000,1720
INPUT\Dataset\cegr2007\cegr02007_0006_1721_BRDM2.mat,0006,BRDM2,Day,2000,1721
INPUT\Dataset\cegr2007\cegr02007_0006_1722_BRDM2.mat,0006,BRDM2,Day,2000,1722
INPUT\Dataset\cegr2007\cegr02007_0006_1723_BRDM2.mat,0006,BRDM2,Day,2000,1723
INPUT\Dataset\cegr2007\cegr02007_0006_1724_BRDM2.mat,0006,BRDM2,Day,2000,1724
INPUT\Dataset\cegr2007\cegr02007_0006_1725_BRDM2.mat,0006,BRDM2,Day,2000,1725
INPUT\Dataset\cegr2007\cegr02007_0006_1726_BRDM2.mat,0006,BRDM2,Day,2000,1726
INPUT\Dataset\cegr2007\cegr02007_0006_1727_BRDM2.mat,0006,BRDM2,Day,2000,1727
INPUT\Dataset\cegr2007\cegr02007_0006_1728_BRDM2.mat,0006,BRDM2,Day,2000,1728
INPUT\Dataset\cegr2007\cegr02007_0006_1729_BRDM2.mat,0006,BRDM2,Day,2000,1729
INPUT\Dataset\cegr2007\cegr02007_0006_1730_BRDM2.mat,0006,BRDM2,Day,2000,1730
INPUT\Dataset\cegr2007\cegr02007_0006_1731_BRDM2.mat,0006,BRDM2,Day,2000,1731
INPUT\Dataset\cegr2007\cegr02007_0006_1732_BRDM2.mat,0006,BRDM2,Day,2000,1732
INPUT\Dataset\cegr2007\cegr02007_0006_1733_BRDM2.mat,0006,BRDM2,Day,2000,1733
INPUT\Dataset\cegr2007\cegr02007_0006_1734_BRDM2.mat,0006,BRDM2,Day,2000,1734
INPUT\Dataset\cegr2007\cegr02007_0006_1735_BRDM2.mat,0006,BRDM2,Day,2000,1735
INPUT\Dataset\cegr2007\cegr02007_0006_1736_BRDM2.mat,0006,BRDM2,Day,2000,1736
INPUT\Dataset\cegr2007\cegr02007_0006_1737_BRDM2.mat,0006,BRDM2,Day,2000,1737
INPUT\Dataset\cegr2007\cegr02007_0006_1738_BRDM2.mat,0006,BRDM2,Day,2000,1738
INPUT\Dataset\cegr2007\cegr02007_0006_1739_BRDM2.mat,0006,BRDM2,Day,2000,1739
INPUT\Dataset\cegr2007\cegr02007_0006_1740_BRDM2.mat,0006,BRDM2,Day,2000,1740
INPUT\Dataset\cegr2007\cegr02007_0006_1741_BRDM2.mat,0006,BRDM2,Day,2000,1741
INPUT\Dataset\cegr2007\cegr02007_0006_1742_BRDM2.mat,0006,BRDM2,Day,2000,1742
INPUT\Dataset\cegr2007\cegr02007_0006_1743_BRDM2.mat,0006,BRDM2,Day,2000,1743
INPUT\Dataset\cegr2007\cegr02007_0006_1744_BRDM2.mat,0006,BRDM2,Day,2000,1744
INPUT\Dataset\cegr2007\cegr02007_0006_1745_BRDM2.mat,0006,BRDM2,Day,2000,1745
INPUT\Dataset\cegr2007\cegr02007_0006_1746_BRDM2.mat,0006,BRDM2,Day,2000,1746
INPUT\Dataset\cegr2007\cegr02007_0006_1747_BRDM2.mat,0006,BRDM2,Day,2000,1747
INPUT\Dataset\cegr2007\cegr02007_0006_1748_BRDM2.mat,0006,BRDM2,Day,2000,1748
INPUT\Dataset\cegr2007\cegr02007_0006_1749_BRDM2.mat,0006,BRDM2,Day,2000,1749
INPUT\Dataset\cegr2007\cegr02007_0006_1750_BRDM2.mat,0006,BRDM2,Day,2000,1750
INPUT\Dataset\cegr2007\cegr02007_0006_1751_BRDM2.mat,0006,BRDM2,Day,2000,1751
INPUT\Dataset\cegr2007\cegr02007_0006_1752_BRDM2.mat,0006,BRDM2,Day,2000,1752
INPUT\Dataset\cegr2007\cegr02007_0006_1753_BRDM2.mat,0006,BRDM2,Day,2000,1753
INPUT\Dataset\cegr2007\cegr02007_0006_1754_BRDM2.mat,0006,BRDM2,Day,2000,1754
INPUT\Dataset\cegr2007\cegr02007_0006_1755_BRDM2.mat,0006,BRDM2,Day,2000,1755
INPUT\Dataset\cegr2007\cegr02007_0006_1756_BRDM2.mat,0006,BRDM2,Day,2000,1756
INPUT\Dataset\cegr2007\cegr02007_0006_1757_BRDM2.mat,0006,BRDM2,Day,2000,1757
INPUT\Dataset\cegr2007\cegr02007_0006_1758_BRDM2.mat,0006,BRDM2,Day,2000,1758
INPUT\Dataset\cegr2007\cegr02007_0006_1759_BRDM2.mat,0006,BRDM2,Day,2000,1759
INPUT\Dataset\cegr2007\cegr02007_0006_1760_BRDM2.mat,0006,BRDM2,Day,2000,1760
INPUT\Dataset\cegr2007\cegr02007_0006_1761_BRDM2.mat,0006,BRDM2,Day,2000,1761
INPUT\Dataset\cegr2007\cegr02007_0006_1762_BRDM2.mat,0006,BRDM2,Day,2000,1762
INPUT\Dataset\cegr2007\cegr02007_0006_1763_BRDM2.mat,0006,BRDM2,Day,2000,1763
INPUT\Dataset\cegr2007\cegr02007_0006_1764_BRDM2.mat,0006,BRDM2,Day,2000,1764
INPUT\Dataset\cegr2007\cegr02007_0006_1765_BRDM2.mat,0006,BRDM2,Day,2000,1765
INPUT\Dataset\cegr2007\cegr02007_0006_1766_BRDM2.mat,0006,BRDM2,Day,2000,1766
INPUT\Dataset\cegr2007\cegr02007_0006_1767_BRDM2.mat,0006,BRDM2,Day,2000,1767
INPUT\Dataset\cegr2007\cegr02007_0006_1768_BRDM2.mat,0006,BRDM2,Day,2000,1768
INPUT\Dataset\cegr2007\cegr02007_0006_1769_BRDM2.mat,0006,BRDM2,Day,2000,1769
INPUT\Dataset\cegr2007\cegr02007_0006_1770_BRDM2.mat,0006,BRDM2,Day,2000,1770
INPUT\Dataset\cegr2007\cegr02007_0006_1771_BRDM2.mat,0006,BRDM2,Day,2000,1771
INPUT\Dataset\cegr2007\cegr02007_0006_1772_BRDM2.mat,0006,BRDM2,Day,2000,1772
INPUT\Dataset\cegr2007\cegr02007_0006_1773_BRDM2.mat,0006,BRDM2,Day,2000,1773
INPUT\Dataset\cegr2007\cegr02007_0006_1774_BRDM2.mat,0006,BRDM2,Day,2000,1774
INPUT\Dataset\cegr2007\cegr02007_0006_1775_BRDM2.mat,0006,BRDM2,Day,2000,1775
INPUT\Dataset\cegr2007\cegr02007_0006_1776_BRDM2.mat,0006,BRDM2,Day,2000,1776
INPUT\Dataset\cegr2007\cegr02007_0006_1777_BRDM2.mat,0006,BRDM2,Day,2000,1777
INPUT\Dataset\cegr2007\cegr02007_0006_1778_BRDM2.mat,0006,BRDM2,Day,2000,1778
INPUT\Dataset\cegr2007\cegr02007_0006_1779_BRDM2.mat,0006,BRDM2,Day,2000,1779
INPUT\Dataset\cegr2007\cegr02007_0006_1780_BRDM2.mat,0006,BRDM2,Day,2000,1780
INPUT\Dataset\cegr2007\cegr02007_0006_1781_BRDM2.mat,0006,BRDM2,Day,2000,1781
INPUT\Dataset\cegr2007\cegr02007_0006_1782_BRDM2.mat,0006,BRDM2,Day,2000,1782
